"musicbrainz_recording_id","artist","track","album","musicbrainz_artist","final_tags"
fabdcf58-9218-4d77-a9c8-5dddf251b2fa,Chris Stapleton,Traveller,Traveller,Chris Stapleton,"[""folk-classical-country-jazz""]"
fadbe78b-7421-46da-802a-f72d139ea15f,Harry Styles,Late Night Talking,Harry’s House,Harry Styles,"[""pop"", ""electronic-funk-disco-dance"", ""blues-r&b-soul""]"
fb063366-33ea-42d4-b7e7-dde44a8d7f32,Rihanna,Get It Over With,Unapologetic,Rihanna,"[""blues-r&b-soul"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
fb1e0123-56a8-44c0-abf0-cfca96522bec,One Direction,Spaces,FOUR,One Direction,"[""pop""]"
fb3bb4e6-cabb-411b-bf4b-d90599609397,Ariana Grande,ordinary things,eternal sunshine,Ariana Grande,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
edcf70c1-2d55-4430-a46c-c3b113bd221b,"50 Cent",I'm Supposed to Die Tonight,The Massacre,"50 Cent","[""hip_hop-rap""]"
fb4fabc3-5897-40c3-8587-04deb874c750,Pyotr Ilyich Tchaikovsky,Waltz of the Flowers,The Nutcracker Suite,Пётр Ильич Чайковский,"[""folk-classical-country-jazz""]"
fbf58362-469e-4653-bf9a-071bff95320e,Luke Bryan,Out Like That,Crash My Party,Luke Bryan,"[""folk-classical-country-jazz""]"
fc7237cd-8dd1-4657-a701-b5c066aa5f27,Ariana Grande,get well soon,Sweetener,Ariana Grande,"[""blues-r&b-soul"", ""pop""]"
fd4d3193-229a-49b0-ae08-4276973f2219,Kanye West,School Spirit,The College Dropout,Ye,"[""hip_hop-rap""]"
fd8e4c6a-1615-4492-9ed7-f6d513aa6a21,Taylor Swift,I Knew You Were Trouble,Red,Taylor Swift,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""folk-classical-country-jazz""]"
fdae6b18-8779-470d-ba67-d08c47c5e1bb,Taylor Swift,"22",Red,Taylor Swift,"[""pop"", ""folk-classical-country-jazz"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
fdc1d0ff-9336-41f9-b64c-4979f9b629ac,Beyoncé,Freedom,Lemonade,Beyoncé,"[""blues-r&b-soul""]"
fdc7291e-edf3-437d-8e36-a3f375e7ebea,Kanye West,Late,Late Registration,Ye,"[""hip_hop-rap""]"
feea5c84-d65f-46e6-9e3f-4a0133454cde,Madison Beer,Channel Surfing / The End,Life Support,Madison Beer,"[""rock-metal-psychedelic""]"
ff19c6e3-1d7c-4e64-bb1e-9a08d19f9295,Frank Ocean,Nikes,Blonde,Frank Ocean,"[""blues-r&b-soul"", ""pop""]"
ff53b338-2e3d-4f2d-aa9e-5c100c79be3f,Frank Ocean,Bad Religion,channel ORANGE,Frank Ocean,"[""blues-r&b-soul""]"
ffb114e0-e8ce-45c9-bb3b-48bdf3e9ac97,Ariana Grande,off the table,Positions,Ariana Grande,"[""blues-r&b-soul""]"
edbcede7-472e-4f57-8190-adca7321e35c,Taylor Swift,Dear John,Speak Now,Taylor Swift,"[""folk-classical-country-jazz"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
ee55f5e5-7f57-4d99-9a22-3987c6736e00,Demi Lovato,For You,Confident,Demi Lovato,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
fcc9b661-011b-48e7-a17e-8c45c849da08,SZA,Love Galore,Ctrl,SZA,"[""blues-r&b-soul""]"
ffc4e910-4c91-4ecb-98a1-bbc455c31124,Maroon 5,Shiver,Songs About Jane,Maroon 5,"[""rock-metal-psychedelic"", ""pop""]"
ffe37d31-4045-4fe5-9ae0-f1ab3f370299,The Beatles,Please Please Me,Please Please Me,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
e9e81b46-90e0-4fd9-898e-95762d8f21a6,Justin Bieber,"2 Much",Justice,Justin Bieber,"[""hip_hop-rap"", ""blues-r&b-soul""]"
cb9af2d6-66b9-4e50-ad64-3e64b0966380,Radiohead,The Tourist,OK Computer,Radiohead,"[""rock-metal-psychedelic""]"
cbdd0019-c2c4-4e70-a2e9-fe0195d0dc31,Miley Cyrus,Flowers,Endless Summer Vacation,Miley Cyrus,"[""pop"", ""electronic-funk-disco-dance"", ""rock-metal-psychedelic""]"
e00dbdd7-a4f2-4adf-97ed-5b5fe26a78a0,The Beatles,When I Get Home,A Hard Day's Night,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
e5743152-57f0-4a3c-ad17-720cef11917c,Frank Ocean,Sierra Leone,channel ORANGE,Frank Ocean,"[""blues-r&b-soul""]"
ed7850ac-8429-4cb4-afa9-b318208927f4,Taylor Swift,The Story of Us,Speak Now,Taylor Swift,"[""pop"", ""folk-classical-country-jazz"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
"2569717d-2211-4152-8d58-05e9fa80d1ea",Lady Gaga,Killah,MAYHEM,Lady Gaga,"[""others""]"
"8dfefe30-a8fe-40b5-abdc-ff022dfd90e7",Beyoncé,OH LOUISIANA,COWBOY CARTER,Beyoncé,"[""others""]"
a02c0998-452e-4288-9ddd-6487a51d5472,Beyoncé,Forward,Lemonade,Beyoncé,"[""blues-r&b-soul""]"
"2830f016-9968-432d-b6d9-83f0fbac135f",Dr. Dre,Bang Bang,"2001",Dr. Dre,"[""hip_hop-rap""]"
e5ad2aff-27c0-4204-85fd-837fb9b73921,Luke Bryan,We Run This Town,Crash My Party,Luke Bryan,"[""folk-classical-country-jazz""]"
e6519620-7b19-4660-a720-6359b0b13918,Kanye West,Wake Up Mr. West,Late Registration,Ye,"[""hip_hop-rap""]"
ee801ae1-001f-4b9e-9ebc-b2d03b8bf672,The Beatles,There's a Place,Please Please Me,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
fedab203-afef-4c65-91d8-4ebc568b5ddb,The Beatles,Fixing a Hole,Sgt. Pepper's Lonely Hearts Club Band,The Beatles,"[""rock-metal-psychedelic""]"
cfc5f79b-b25b-4309-8ac4-816463323472,Camila Cabello,My Oh My,Romance,Camila Cabello,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
cff27c19-1191-4588-969c-627fbbe27351,Lady Gaga,Vanish Into You,MAYHEM,Lady Gaga,"[""electronic-funk-disco-dance"", ""pop""]"
d1500297-a422-4a84-a656-2cf947c80942,Chris Stapleton,Fire Away,Traveller,Chris Stapleton,"[""folk-classical-country-jazz"", ""rock-metal-psychedelic""]"
d1d0a26b-11d1-4f6c-8798-b9c1fe770873,Lana Del Rey,The Next Best American Record,Norman Fucking Rockwell!,Lana Del Rey,"[""pop""]"
"0f357623-b934-4dfb-8a16-ca1558fcbd45",Chris Stapleton,Them Stems,From A Room: Volume 1,Chris Stapleton,"[""others""]"
"7e8041f3-a292-4cfb-9f53-96b006829038",Tdf,BTA,CULTURE,tdf,"[""others""]"
"36c50645-c468-4317-b8f5-6e7812300949",Dr. Dre,Light Speed,"2001",Dr. Dre,"[""hip_hop-rap""]"
"58c11557-89f5-4c12-b13f-9f9c4d37f309",Peter Cat Recording Co.,Heera,Bismillah,Peter Cat Recording Co.,"[""others""]"
"516bf889-cdd2-4d55-b9ab-8f5c9cdb7de9",Travis Scott,CIRCUS MAXIMUS,UTOPIA,Travis Scott,"[""hip_hop-rap"", ""electronic-funk-disco-dance""]"
"63497235-cf6d-4f0c-a23b-4adbe9ba379a",One Direction,Stockholm Syndrome,FOUR,One Direction,"[""pop""]"
bef6b06e-f06a-4af4-a4c4-8b91a9864847,Camila Cabello,Señorita,Romance,Shawn Mendes,"[""others""]"
"94715246-e22e-4d68-968d-55b8a8a1ccf7",Kacey Musgraves,simple times,star-crossed,Kacey Musgraves,"[""pop""]"
e98bdd50-375a-4930-8f40-ea038ab26759,Justin Bieber,Where Are Ü Now?,Purpose,Jack Ü,"[""others""]"
bc405140-3f79-4533-80c1-5fa8ee2c7ee6,One Direction,"18",FOUR,One Direction,"[""pop""]"
c9f497ed-1a9a-430b-9b18-9818816fde98,Taylor Swift,All Too Well,Red,Taylor Swift,"[""folk-classical-country-jazz"", ""pop""]"
ca1f8b74-6976-42b0-a415-1f2934a752cd,Beyoncé,BODYGUARD,COWBOY CARTER,Beyoncé,"[""pop"", ""folk-classical-country-jazz"", ""blues-r&b-soul"", ""rock-metal-psychedelic""]"
"0b0c657b-8f1f-4c16-bd48-c4d0d31e78d7",Madison Beer,Default,Life Support,Madison Beer,"[""rock-metal-psychedelic"", ""blues-r&b-soul"", ""pop""]"
fde47143-0d9a-4c6d-a146-b481746260ea,Kanye West,School Spirit Skit 1,The College Dropout,Ye,"[""hip_hop-rap""]"
e094de66-0adf-4879-b6d9-64d2a156315b,Frank Ocean,Pilot Jones,channel ORANGE,Frank Ocean,"[""blues-r&b-soul""]"
cae65223-805a-4f31-8d4a-eb39044dcff1,Lana Del Rey,Carmen,Born to Die,Lana Del Rey,"[""opera-musical-theater-soundtrack-vocal-a_cappella"", ""pop""]"
cb4663e7-4c39-488f-93bf-b898bab61813,Taylor Swift,Sad Beautiful Tragic,Red,Taylor Swift,"[""folk-classical-country-jazz"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
cb803781-1e26-44ed-a614-010e5bd69bcd,SZA,Conceited,SOS,SZA,"[""pop"", ""blues-r&b-soul"", ""hip_hop-rap""]"
cb828413-310a-40b4-8261-1a0f0021542b,Ariana Grande,i wish i hated you,eternal sunshine,Ariana Grande,"[""pop""]"
ed522c70-b845-4b6a-a66e-a543b806e1dd,Demi Lovato,Old Ways,Confident,Demi Lovato,"[""pop""]"
f6166510-3b25-443d-943c-5fb613769769,Kacey Musgraves,camera roll,star-crossed,Kacey Musgraves,"[""pop"", ""folk-classical-country-jazz"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
eea85c74-b5fb-4fab-abcd-a37f09141819,Ariana Grande,don't wanna break up again,eternal sunshine,Ariana Grande,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
eeb1a393-38a5-474f-a638-15fc131f35f1,Shawn Mendes,Like This,Illuminate,Shawn Mendes,"[""folk-classical-country-jazz""]"
fe420f1c-462f-4a33-add1-b036e6c2471a,AC/DC,You Shook Me All Night Long,Back in Black,AC/DC,"[""rock-metal-psychedelic""]"
fe64cfd4-1a6a-4aa8-aafe-5c88e902d57d,Justin Bieber,Sorry,Purpose,Justin Bieber,"[""pop"", ""electronic-funk-disco-dance""]"
fe8b367d-78ef-4ec3-9c9a-ff3435a65d5b,Frank Ocean,Ivy,Blonde,Frank Ocean,"[""pop"", ""blues-r&b-soul""]"
